month,usda_slug,source,unit,price_usd_kg
1995-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.046569
1995-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.048383
1995-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.051105
1996-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.051256
1996-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.052919
1996-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.052919
1996-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.056170
1996-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.058135
1996-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.056019
1996-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.057606
1996-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.059118
1996-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.058891
1996-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.052466
1996-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.052163
1996-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.052239
1997-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.053902
1997-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.055792
1997-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.060252
1997-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.062218
1997-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.063503
1997-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.061689
1997-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.056850
1997-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.054809
1997-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.050802
1997-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.049064
1997-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.051861
1997-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.050802
1998-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.050576
1998-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.049668
1998-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.048383
1998-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.047325
1998-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.047325
1998-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.046569
1998-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.046418
1998-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.041050
1998-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.039689
1998-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.039160
1998-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.040748
1998-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.040597
1999-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.040219
1999-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.036287
1999-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.034851
1999-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.035002
1999-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.034019
1999-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.033566
1999-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.031676
1999-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.033188
1999-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.034549
1999-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.033868
1999-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.033641
1999-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.033490
2000-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.034927
2000-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.036212
2000-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.037119
2000-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.037799
2000-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.039236
2000-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.037270
2000-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.034246
2000-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.033641
2000-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.034700
2000-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.033641
2000-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.034397
2000-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.036136
2001-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.035380
2001-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.033717
2001-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.033188
2001-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.031903
2001-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.032734
2001-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.033717
2001-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.036212
2001-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.036665
2001-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.034246
2001-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.030920
2001-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.031449
2001-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.031751
2002-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.031903
2002-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.031903
2002-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.033112
2002-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.033793
2002-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.035078
2002-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.036892
2002-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.040445
2002-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.041806
2002-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.040748
2002-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.039311
2002-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.041277
2002-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.041277
2003-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.041655
2003-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.041957
2003-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.042260
2003-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.043998
2003-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.045888
2003-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.046040
2003-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.043998
2003-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.042940
2003-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.045813
2003-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.049895
2003-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.053297
2003-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.054204
2004-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.055565
2004-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.062596
2004-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.070156
2004-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.072726
2004-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.072272
2004-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.068644
2004-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.063957
2004-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.051634
2004-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.044074
2004-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.042033
2004-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.040521
2004-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.041201
2005-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.042108
2005-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.040975
2005-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.044981
2005-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.045586
2005-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.046947
2005-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.049744
2005-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.050273
2005-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.046493
2005-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.043620
2005-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.042864
2005-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.042486
2005-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.043696
2006-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.044376
2006-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.042864
2006-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.042108
2006-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.041730
2006-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.042940
2006-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.042486
2006-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.042411
2006-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.039538
2006-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.039538
2006-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.041730
2006-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.045964
2006-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.046720
2007-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.048156
2007-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.051936
2007-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.052541
2007-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.052012
2007-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.053826
2007-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.056775
2007-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.057153
2007-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.058362
2007-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.061613
2007-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.063201
2007-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.071214
2007-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.075599
2008-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.075221
2008-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.088451
2008-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.086183
2008-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.090718
2008-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.091474
2008-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.099034
2008-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.100546
2008-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.096766
2008-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.081647
2008-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.075221
2008-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.070987
2008-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.069853
2009-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.075372
2009-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.072121
2009-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.068946
2009-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.074011
2009-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.080891
2009-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.086183
2009-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.081647
2009-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.081647
2009-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.073709
2009-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.071290
2009-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.072046
2009-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.074087
2010-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.074011
2010-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.071138
2010-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.070987
2010-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.071592
2010-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.071138
2010-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.071441
2010-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.074011
2010-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.076355
2010-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.075448
2010-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.077111
2010-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.083915
2010-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.087695
2011-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.087695
2011-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.096010
2011-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.096010
2011-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.099034
2011-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.099790
2011-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.099790
2011-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.099790
2011-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.101302
2011-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.092230
2011-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.089206
2011-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.088451
2011-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.086939
2012-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.089962
2012-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.092230
2012-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.098278
2012-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.104326
2012-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.105838
2012-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.105082
2012-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.116422
2012-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.122470
2012-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.108106
2012-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.107350
2012-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.108106
2012-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.108106
2013-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.108106
2013-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.110374
2013-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.110374
2013-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.108862
2013-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.112642
2013-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.114154
2013-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.115666
2013-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.106594
2013-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.100546
2013-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.094498
2013-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.096010
2013-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.098278
2014-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.097522
2014-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.099790
2014-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.103570
2014-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.108106
2014-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.108862
2014-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.108106
2014-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.099034
2014-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.093742
2014-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.082403
2014-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.075372
2014-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.077111
2014-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.077867
2015-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.077867
2015-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.074918
2015-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.074465
2015-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.073255
2015-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.072424
2015-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.072424
2015-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.075221
2015-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.073406
2015-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.068417
2015-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.066602
2015-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.065620
2015-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.066224
2016-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.065846
2016-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.064335
2016-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.064713
2016-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.068114
2016-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.073784
2016-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.077111
2016-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.077111
2016-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.075070
2016-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.071138
2016-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.070307
2016-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.071592
2016-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.072877
2017-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.073406
2017-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.074540
2017-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.073255
2017-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.070534
2017-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.070231
2017-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.068795
2017-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.071214
2017-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.069853
2017-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.070685
2017-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.069400
2017-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.069702
2017-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.070307
2018-01-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.070307
2018-02-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.071819
2018-03-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.074162
2018-04-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.074465
2018-05-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.074389
2018-06-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.072197
2018-07-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.068644
2018-08-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.064939
2018-09-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.066376
2018-10-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.064939
2018-11-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.063201
2018-12-01,soybeans,USDA NASS SOYBEANS Price Received,USD/Kg (converted from $/BU),0.064713
